timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664232265815,861,Get Users,200,OK,stress 1-20,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,861,0,650
1664232266676,211,Delete User,200,OK,stress 1-20,text,true,,313,157,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/10,211,0,0
1664232266888,226,Get User by ID,200,OK,stress 1-20,text,true,,313,157,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/10,226,0,0
1664232267821,881,Get Users,200,OK,stress 1-21,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,881,0,646
1664232268703,207,Delete User,200,OK,stress 1-21,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/2,206,0,0
1664232268910,218,Get User by ID,200,OK,stress 1-21,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/2,218,0,0
1664232269817,871,Get Users,200,OK,stress 1-22,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,871,0,659
1664232270689,210,Delete User,200,OK,stress 1-22,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/4,210,0,0
1664232270900,210,Get User by ID,200,OK,stress 1-22,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/4,210,0,0
1664232271816,867,Get Users,200,OK,stress 1-23,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,866,0,639
1664232272683,206,Delete User,200,OK,stress 1-23,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/6,206,0,0
1664232272890,219,Get User by ID,200,OK,stress 1-23,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/6,219,0,0
1664232273815,960,Get Users,200,OK,stress 1-24,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,960,0,747
1664232274776,205,Delete User,200,OK,stress 1-24,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/8,205,0,0
1664232274982,218,Get User by ID,200,OK,stress 1-24,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/8,218,0,0
1664232275817,1342,Get Users,200,OK,stress 1-25,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,1342,0,1036
1664232277160,308,Delete User,200,OK,stress 1-25,text,true,,313,157,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/10,307,0,0
1664232277468,305,Get User by ID,200,OK,stress 1-25,text,true,,313,157,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/10,305,0,0
1664232277821,1306,Get Users,200,OK,stress 1-26,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,1306,0,1095
1664232279127,209,Delete User,200,OK,stress 1-26,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/2,209,0,0
1664232279336,219,Get User by ID,200,OK,stress 1-26,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/2,219,0,0
1664232279820,869,Get Users,200,OK,stress 1-27,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,869,0,646
1664232280689,207,Delete User,200,OK,stress 1-27,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/4,207,0,0
1664232280897,219,Get User by ID,200,OK,stress 1-27,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/4,219,0,0
1664232281798,858,Get Users,200,OK,stress 1-28,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,858,0,647
1664232282657,221,Delete User,200,OK,stress 1-28,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/6,221,0,0
1664232282879,216,Get User by ID,200,OK,stress 1-28,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/6,216,0,0
1664232283799,863,Get Users,200,OK,stress 1-29,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,863,0,649
1664232284663,216,Delete User,200,OK,stress 1-29,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/8,216,0,0
1664232284880,217,Get User by ID,200,OK,stress 1-29,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/8,217,0,0
1664232285806,859,Get Users,200,OK,stress 1-30,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,859,0,631
1664232286665,212,Delete User,200,OK,stress 1-30,text,true,,313,157,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/10,212,0,0
1664232286877,213,Get User by ID,200,OK,stress 1-30,text,true,,313,157,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/10,212,0,0
