timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664231724514,209,Get User by ID,200,OK,endurance 1-21,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/2,208,0,0
1664231725375,839,Get Users,200,OK,endurance 1-22,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,839,0,635
1664231726214,221,Delete Users,200,OK,endurance 1-22,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/4,221,0,0
1664231726435,198,Get User by ID,200,OK,endurance 1-22,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/4,198,0,0
1664231727374,849,Get Users,200,OK,endurance 1-23,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,849,0,641
1664231728222,220,Delete Users,200,OK,endurance 1-23,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/6,220,0,0
1664231728443,211,Get User by ID,200,OK,endurance 1-23,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/6,211,0,0
1664231729375,853,Get Users,200,OK,endurance 1-24,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,853,0,633
1664231730229,208,Delete Users,200,OK,endurance 1-24,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/8,208,0,0
1664231730438,203,Get User by ID,200,OK,endurance 1-24,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/8,203,0,0
1664231731364,879,Get Users,200,OK,endurance 1-25,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,879,0,669
1664231732243,218,Delete Users,200,OK,endurance 1-25,text,true,,313,157,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/10,218,0,0
1664231732462,219,Get User by ID,200,OK,endurance 1-25,text,true,,313,157,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/10,219,0,0
1664231733374,868,Get Users,200,OK,endurance 1-26,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,867,0,653
1664231734242,203,Delete Users,200,OK,endurance 1-26,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/2,203,0,0
1664231734446,217,Get User by ID,200,OK,endurance 1-26,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/2,217,0,0
1664231735374,876,Get Users,200,OK,endurance 1-27,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,876,0,648
1664231736251,203,Delete Users,200,OK,endurance 1-27,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/4,203,0,0
1664231736454,206,Get User by ID,200,OK,endurance 1-27,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/4,206,0,0
1664231737376,904,Get Users,200,OK,endurance 1-28,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,904,0,686
1664231738281,222,Delete Users,200,OK,endurance 1-28,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/6,222,0,0
1664231738504,219,Get User by ID,200,OK,endurance 1-28,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/6,219,0,0
1664231739375,868,Get Users,200,OK,endurance 1-29,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,868,0,644
1664231740243,220,Delete Users,200,OK,endurance 1-29,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/8,220,0,0
1664231740463,230,Get User by ID,200,OK,endurance 1-29,text,true,,310,156,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/8,230,0,0
1664231741366,887,Get Users,200,OK,endurance 1-30,text,true,,784,154,1,1,https://project3demo-appservice.azurewebsites.net/api/Users,887,0,671
1664231742254,218,Delete Users,200,OK,endurance 1-30,text,true,,313,157,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/10,218,0,0
1664231742473,209,Get User by ID,200,OK,endurance 1-30,text,true,,313,157,1,1,https://project3demo-appservice.azurewebsites.net/api/Users/10,209,0,0
